t,id,x,y,dx,dy,dt
3480.0,89.0,2.4,-4.11,0.10000000000000009,-0.5200000000000005,1.0
3480.0,90.0,1.85,-4.35,0.10000000000000009,-0.5299999999999998,1.0
3480.0,91.0,2.52,-7.37,0.04999999999999982,-0.4299999999999997,1.0
3480.0,92.0,1.24,-8.21,0.0,0.0,1.0
3480.0,93.0,1.41,-9.2,0.0,0.0,1.0
3480.0,94.0,2.45,-10.15,,,
3490.0,89.0,2.46,-4.65,0.06000000000000005,-0.54,1.0
3490.0,90.0,1.9,-4.9,0.04999999999999982,-0.5500000000000007,1.0
3490.0,91.0,2.5,-7.95,-0.020000000000000018,-0.5800000000000001,1.0
3490.0,92.0,1.24,-8.22,0.0,-0.009999999999999787,1.0
3490.0,93.0,1.41,-9.2,0.0,0.0,1.0
3490.0,94.0,2.67,-10.02,0.21999999999999975,0.13000000000000078,1.0
3490.0,95.0,3.7,-10.21,,,
3500.0,89.0,2.56,-5.13,0.10000000000000009,-0.47999999999999954,1.0
3500.0,90.0,1.96,-5.4,0.06000000000000005,-0.5,1.0
3500.0,91.0,2.38,-8.32,-0.1200000000000001,-0.3700000000000001,1.0
3500.0,92.0,1.24,-8.23,0.0,-0.009999999999999787,1.0
3500.0,93.0,1.41,-9.2,0.0,0.0,1.0
3500.0,94.0,2.92,-9.82,0.25,0.1999999999999993,1.0
3500.0,95.0,3.79,-9.6,0.08999999999999986,0.6100000000000012,1.0
3510.0,89.0,2.59,-5.51,0.029999999999999805,-0.3799999999999999,1.0
3510.0,90.0,2.06,-5.93,0.10000000000000009,-0.5299999999999994,1.0
3510.0,91.0,2.37,-8.88,-0.009999999999999787,-0.5600000000000005,1.0
3510.0,92.0,1.24,-8.23,0.0,0.0,1.0
3510.0,93.0,1.41,-9.2,0.0,0.0,1.0
3510.0,94.0,3.25,-9.56,0.33000000000000007,0.2599999999999998,1.0
3510.0,95.0,3.78,-8.92,-0.010000000000000231,0.6799999999999997,1.0
3520.0,89.0,2.67,-6.11,0.08000000000000007,-0.6000000000000005,1.0
3520.0,90.0,2.08,-6.43,0.020000000000000018,-0.5,1.0
3520.0,91.0,2.21,-9.41,-0.16000000000000014,-0.5299999999999994,1.0
3520.0,92.0,1.24,-8.21,0.0,0.019999999999999574,1.0
3520.0,93.0,1.41,-9.2,0.0,0.0,1.0
3520.0,94.0,3.43,-9.35,0.18000000000000016,0.21000000000000085,1.0
3520.0,95.0,3.79,-8.29,0.010000000000000231,0.6300000000000008,1.0
3530.0,89.0,2.81,-6.63,0.14000000000000012,-0.5199999999999996,1.0
3530.0,90.0,2.07,-6.97,-0.010000000000000231,-0.54,1.0
3530.0,91.0,2.25,-9.99,0.040000000000000036,-0.5800000000000001,1.0
3530.0,92.0,1.24,-8.21,0.0,0.0,1.0
3530.0,93.0,1.41,-9.2,0.0,0.0,1.0
3530.0,94.0,3.66,-9.02,0.22999999999999998,0.33000000000000007,1.0
3530.0,95.0,3.74,-7.73,-0.04999999999999982,0.5599999999999987,1.0
3540.0,89.0,2.79,-7.16,-0.020000000000000018,-0.5300000000000002,1.0
3540.0,90.0,2.14,-7.51,0.07000000000000028,-0.54,1.0
3540.0,92.0,1.24,-8.21,0.0,0.0,1.0
3540.0,93.0,1.43,-9.19,0.020000000000000018,0.009999999999999787,1.0
3540.0,95.0,3.8,-7.11,0.05999999999999961,0.6200000000000001,1.0
3550.0,89.0,2.9,-7.65,0.10999999999999988,-0.4900000000000002,1.0
3550.0,90.0,2.12,-8.08,-0.020000000000000018,-0.5700000000000003,1.0
3550.0,92.0,1.24,-8.21,0.0,0.0,1.0
3550.0,93.0,1.47,-9.15,0.040000000000000036,0.03999999999999915,1.0
3560.0,89.0,2.9,-8.18,0.0,-0.5299999999999994,1.0
3560.0,90.0,2.09,-8.66,-0.03000000000000025,-0.5800000000000001,1.0
3560.0,92.0,1.24,-8.21,0.0,0.0,1.0
3560.0,93.0,1.45,-9.14,-0.020000000000000018,0.009999999999999787,1.0
3570.0,89.0,2.89,-8.73,-0.009999999999999787,-0.5500000000000007,1.0
3570.0,90.0,2.28,-9.11,0.18999999999999995,-0.4499999999999993,1.0
3570.0,92.0,1.24,-8.21,0.0,0.0,1.0
3570.0,93.0,1.4,-9.14,-0.050000000000000044,0.0,1.0
3580.0,89.0,2.86,-9.35,-0.03000000000000025,-0.6199999999999992,1.0
3580.0,90.0,2.16,-9.65,-0.11999999999999966,-0.5400000000000009,1.0
3580.0,92.0,1.24,-8.21,0.0,0.0,1.0
3580.0,93.0,1.38,-9.14,-0.020000000000000018,0.0,1.0
4000.0,96.0,1.98,3.74,,,
4000.0,97.0,1.22,3.29,,,
4000.0,98.0,3.51,1.98,,,
4000.0,99.0,3.53,-4.78,,,
4000.0,100.0,3.22,-8.86,,,
4000.0,101.0,1.26,-8.15,,,
4000.0,102.0,1.37,-9.2,,,
4010.0,96.0,1.96,3.44,-0.020000000000000018,-0.30000000000000027,1.0
4010.0,97.0,1.26,2.92,0.040000000000000036,-0.3700000000000001,1.0
4010.0,98.0,3.53,1.61,0.020000000000000018,-0.3699999999999999,1.0
4010.0,99.0,3.57,-4.14,0.040000000000000036,0.6400000000000006,1.0
4010.0,100.0,2.95,-8.25,-0.27,0.6099999999999994,1.0
4010.0,101.0,1.26,-8.15,0.0,0.0,1.0
4010.0,102.0,1.37,-9.2,0.0,0.0,1.0
4020.0,96.0,1.98,3.11,0.020000000000000018,-0.33000000000000007,1.0
4020.0,97.0,1.33,2.57,0.07000000000000006,-0.3500000000000001,1.0
4020.0,98.0,3.62,1.19,0.0900000000000003,-0.42000000000000015,1.0
4020.0,99.0,3.43,-3.63,-0.13999999999999968,0.5099999999999998,1.0
4020.0,100.0,2.65,-7.64,-0.30000000000000027,0.6100000000000003,1.0
4020.0,101.0,1.25,-8.13,-0.010000000000000009,0.019999999999999574,1.0
4020.0,102.0,1.37,-9.2,0.0,0.0,1.0
4030.0,96.0,1.86,2.78,-0.11999999999999988,-0.33000000000000007,1.0
4030.0,97.0,1.34,2.2,0.010000000000000009,-0.36999999999999966,1.0
4030.0,98.0,3.71,0.79,0.08999999999999986,-0.3999999999999999,1.0
4030.0,99.0,3.44,-3.09,0.009999999999999787,0.54,1.0
4030.0,100.0,2.38,-6.99,-0.27,0.6499999999999995,1.0
4030.0,101.0,1.25,-8.13,0.0,0.0,1.0
4030.0,102.0,1.38,-9.18,0.009999999999999787,0.019999999999999574,1.0
4040.0,96.0,1.83,2.43,-0.030000000000000027,-0.34999999999999964,1.0
4040.0,97.0,1.32,1.84,-0.020000000000000018,-0.3600000000000001,1.0
4040.0,98.0,3.8,0.52,0.08999999999999986,-0.27,1.0
4040.0,99.0,3.41,-2.58,-0.029999999999999805,0.5099999999999998,1.0
4040.0,100.0,2.08,-6.34,-0.2999999999999998,0.6500000000000004,1.0
4040.0,101.0,1.31,-8.2,0.06000000000000005,-0.06999999999999851,1.0
4040.0,102.0,1.38,-9.18,0.0,0.0,1.0
4050.0,96.0,1.86,2.07,0.030000000000000027,-0.3600000000000003,1.0
4050.0,97.0,1.31,1.45,-0.010000000000000009,-0.3900000000000001,1.0
4050.0,98.0,3.82,0.43,0.020000000000000018,-0.09000000000000002,1.0
4050.0,99.0,3.31,-2.06,-0.10000000000000009,0.52,1.0
4050.0,100.0,1.79,-5.74,-0.29000000000000004,0.5999999999999996,1.0
4050.0,101.0,1.36,-8.29,0.050000000000000044,-0.08999999999999986,1.0
4050.0,102.0,1.38,-9.18,0.0,0.0,1.0
4060.0,96.0,1.8,1.7,-0.06000000000000005,-0.3699999999999999,1.0
4060.0,97.0,1.24,1.04,-0.07000000000000006,-0.4099999999999999,1.0
4060.0,98.0,3.82,0.37,0.0,-0.06,1.0
4060.0,99.0,3.28,-1.54,-0.03000000000000025,0.52,1.0
4060.0,100.0,1.52,-5.09,-0.27,0.6500000000000004,1.0
4060.0,101.0,1.37,-8.31,0.010000000000000009,-0.02000000000000135,1.0
4060.0,102.0,1.38,-9.18,0.0,0.0,1.0
4070.0,96.0,1.81,1.32,0.010000000000000009,-0.3799999999999999,1.0
4070.0,97.0,1.16,0.67,-0.08000000000000007,-0.37,1.0
4070.0,98.0,3.82,0.34,0.0,-0.02999999999999997,1.0
4070.0,99.0,3.22,-1.06,-0.05999999999999961,0.48,1.0
4070.0,100.0,1.24,-4.5,-0.28,0.5899999999999999,1.0
4070.0,101.0,1.37,-8.31,0.0,0.0,1.0
4070.0,102.0,1.38,-9.18,0.0,0.0,1.0
4080.0,96.0,1.85,0.94,0.040000000000000036,-0.3800000000000001,1.0
4080.0,97.0,1.06,0.21,-0.09999999999999987,-0.4600000000000001,1.0
4080.0,98.0,3.82,0.25,0.0,-0.09000000000000002,1.0
4080.0,99.0,3.14,-0.56,-0.08000000000000007,0.5,1.0
4080.0,100.0,0.97,-3.91,-0.27,0.5899999999999999,1.0
4080.0,101.0,1.37,-8.31,0.0,0.0,1.0
4080.0,102.0,1.38,-9.18,0.0,0.0,1.0
4090.0,96.0,1.84,0.48,-0.010000000000000009,-0.45999999999999996,1.0
4090.0,97.0,1.03,-0.23,-0.030000000000000027,-0.44,1.0
4090.0,98.0,3.82,0.25,0.0,0.0,1.0
4090.0,99.0,3.13,0.02,-0.010000000000000231,0.5800000000000001,1.0
4090.0,100.0,0.68,-3.3,-0.2899999999999999,0.6100000000000003,1.0
4090.0,101.0,1.37,-8.31,0.0,0.0,1.0
4090.0,102.0,1.38,-9.18,0.0,0.0,1.0
4100.0,96.0,1.86,0.01,0.020000000000000018,-0.47,1.0
4100.0,97.0,1.03,-0.59,0.0,-0.36,1.0
4100.0,98.0,3.82,0.25,0.0,0.0,1.0
4100.0,99.0,3.1,0.54,-0.029999999999999805,0.52,1.0
4100.0,100.0,0.39,-2.73,-0.29000000000000004,0.5699999999999998,1.0
4100.0,101.0,1.37,-8.31,0.0,0.0,1.0
4100.0,102.0,1.38,-9.18,0.0,0.0,1.0
4110.0,96.0,1.9,-0.5,0.039999999999999813,-0.51,1.0
4110.0,97.0,1.04,-1.03,0.010000000000000009,-0.44000000000000006,1.0
4110.0,98.0,3.82,0.25,0.0,0.0,1.0
4110.0,99.0,3.17,1.02,0.06999999999999984,0.48,1.0
4110.0,100.0,0.1,-2.15,-0.29000000000000004,0.5800000000000001,1.0
4110.0,101.0,1.37,-8.31,0.0,0.0,1.0
4110.0,102.0,1.38,-9.18,0.0,0.0,1.0
4120.0,96.0,1.86,-0.92,-0.039999999999999813,-0.42000000000000004,1.0
4120.0,97.0,1.01,-1.61,-0.030000000000000027,-0.5800000000000001,1.0
4120.0,98.0,3.82,0.25,0.0,0.0,1.0
4120.0,99.0,3.22,1.48,0.050000000000000266,0.45999999999999996,1.0
4120.0,100.0,-0.21,-1.62,-0.31,0.5299999999999998,1.0
4120.0,101.0,1.38,-8.32,0.009999999999999787,-0.009999999999999787,1.0
4120.0,102.0,1.38,-9.18,0.0,0.0,1.0
4130.0,96.0,1.9,-1.47,0.039999999999999813,-0.5499999999999999,1.0
4130.0,97.0,1.05,-2.07,0.040000000000000036,-0.45999999999999974,1.0
4130.0,98.0,3.82,0.28,0.0,0.030000000000000027,1.0
4130.0,99.0,3.22,2.0,0.0,0.52,1.0
4130.0,100.0,-0.57,-1.12,-0.36,0.5,1.0
4130.0,101.0,1.39,-8.32,0.010000000000000009,0.0,1.0
4130.0,102.0,1.38,-9.18,0.0,0.0,1.0
4140.0,96.0,1.92,-1.94,0.020000000000000018,-0.47,1.0
4140.0,97.0,1.1,-2.52,0.050000000000000044,-0.4500000000000002,1.0
4140.0,100.0,-0.88,-0.67,-0.31000000000000005,0.45000000000000007,1.0
4140.0,101.0,1.39,-8.32,0.0,0.0,1.0
4140.0,102.0,1.38,-9.18,0.0,0.0,1.0
4150.0,96.0,1.87,-2.41,-0.04999999999999982,-0.4700000000000002,1.0
4150.0,97.0,1.17,-2.99,0.06999999999999984,-0.4700000000000002,1.0
4150.0,100.0,-1.25,-0.36,-0.37,0.31000000000000005,1.0
4150.0,101.0,1.39,-8.32,0.0,0.0,1.0
4150.0,102.0,1.38,-9.18,0.0,0.0,1.0
4160.0,96.0,1.95,-2.91,0.07999999999999985,-0.5,1.0
4160.0,97.0,1.24,-3.42,0.07000000000000006,-0.4299999999999997,1.0
4160.0,100.0,-1.55,0.04,-0.30000000000000004,0.39999999999999997,1.0
4160.0,101.0,1.39,-8.32,0.0,0.0,1.0
4160.0,102.0,1.38,-9.18,0.0,0.0,1.0
4170.0,96.0,1.99,-3.4,0.040000000000000036,-0.48999999999999977,1.0
4170.0,97.0,1.32,-4.01,0.08000000000000007,-0.5899999999999999,1.0
4170.0,100.0,-1.84,0.49,-0.29000000000000004,0.45,1.0
4170.0,101.0,1.39,-8.32,0.0,0.0,1.0
4170.0,102.0,1.38,-9.18,0.0,0.0,1.0
4180.0,96.0,1.96,-3.89,-0.030000000000000027,-0.4900000000000002,1.0
4180.0,97.0,1.33,-4.47,0.010000000000000009,-0.45999999999999996,1.0
4180.0,101.0,1.39,-8.32,0.0,0.0,1.0
4180.0,102.0,1.38,-9.18,0.0,0.0,1.0
4190.0,96.0,2.07,-4.38,0.10999999999999988,-0.48999999999999977,1.0
4190.0,97.0,1.43,-4.96,0.09999999999999987,-0.4900000000000002,1.0
4190.0,101.0,1.39,-8.32,0.0,0.0,1.0
4190.0,102.0,1.38,-9.18,0.0,0.0,1.0
4200.0,96.0,2.12,-4.88,0.050000000000000266,-0.5,1.0
4200.0,97.0,1.45,-5.4,0.020000000000000018,-0.4400000000000004,1.0
4200.0,101.0,1.39,-8.32,0.0,0.0,1.0
4200.0,102.0,1.38,-9.18,0.0,0.0,1.0
4210.0,96.0,2.16,-5.35,0.040000000000000036,-0.46999999999999975,1.0
4210.0,97.0,1.49,-5.88,0.040000000000000036,-0.47999999999999954,1.0
4210.0,101.0,1.39,-8.32,0.0,0.0,1.0
4210.0,102.0,1.38,-9.18,0.0,0.0,1.0
4220.0,96.0,2.35,-5.82,0.18999999999999995,-0.47000000000000064,1.0
4220.0,97.0,1.66,-6.36,0.16999999999999993,-0.4800000000000004,1.0
4220.0,101.0,1.39,-8.32,0.0,0.0,1.0
4220.0,102.0,1.38,-9.18,0.0,0.0,1.0
4230.0,96.0,2.45,-6.3,0.10000000000000009,-0.47999999999999954,1.0
4230.0,97.0,1.86,-6.8,0.20000000000000018,-0.4399999999999995,1.0
4230.0,101.0,1.39,-8.32,0.0,0.0,1.0
4230.0,102.0,1.38,-9.18,0.0,0.0,1.0
4240.0,96.0,2.51,-6.75,0.05999999999999961,-0.4500000000000002,1.0
4240.0,97.0,1.95,-7.26,0.08999999999999986,-0.45999999999999996,1.0
4240.0,101.0,1.39,-8.32,0.0,0.0,1.0
4240.0,102.0,1.38,-9.18,0.0,0.0,1.0
4240.0,103.0,3.92,-8.42,,,
4250.0,96.0,2.68,-7.2,0.17000000000000037,-0.4500000000000002,1.0
4250.0,97.0,2.17,-7.81,0.21999999999999997,-0.5499999999999998,1.0
4250.0,101.0,1.39,-8.32,0.0,0.0,1.0
4250.0,102.0,1.38,-9.18,0.0,0.0,1.0
4250.0,103.0,3.7,-7.77,-0.21999999999999975,0.6500000000000004,1.0
4260.0,96.0,2.69,-7.62,0.009999999999999787,-0.41999999999999993,1.0
4260.0,97.0,2.32,-8.25,0.1499999999999999,-0.4400000000000004,1.0
4260.0,101.0,1.39,-8.32,0.0,0.0,1.0
4260.0,102.0,1.41,-9.18,0.030000000000000027,0.0,1.0
4260.0,103.0,3.68,-7.09,-0.020000000000000018,0.6799999999999997,1.0
4430.0,104.0,1.34,-9.22,,,
4430.0,105.0,1.37,-8.27,,,
4430.0,106.0,2.59,-9.52,,,
4430.0,107.0,3.28,-9.49,,,
4440.0,104.0,1.34,-9.22,0.0,0.0,1.0
4440.0,105.0,1.37,-8.27,0.0,0.0,1.0
4440.0,106.0,2.62,-9.36,0.03000000000000025,0.16000000000000014,1.0
4440.0,107.0,3.3,-9.35,0.020000000000000018,0.14000000000000057,1.0
4450.0,104.0,1.34,-9.22,0.0,0.0,1.0
4450.0,105.0,1.37,-8.27,0.0,0.0,1.0
4450.0,106.0,2.61,-9.17,-0.010000000000000231,0.1899999999999995,1.0
4450.0,107.0,3.3,-9.16,0.0,0.1899999999999995,1.0
4460.0,104.0,1.34,-9.22,0.0,0.0,1.0
4460.0,105.0,1.37,-8.27,0.0,0.0,1.0
4460.0,106.0,2.53,-8.93,-0.08000000000000007,0.2400000000000002,1.0
4460.0,107.0,3.28,-8.91,-0.020000000000000018,0.25,1.0
4470.0,104.0,1.34,-9.22,0.0,0.0,1.0
4470.0,105.0,1.37,-8.27,0.0,0.0,1.0
4470.0,106.0,2.48,-8.74,-0.04999999999999982,0.1899999999999995,1.0
4470.0,107.0,3.25,-8.71,-0.029999999999999805,0.1999999999999993,1.0
4480.0,104.0,1.34,-9.2,0.0,0.02000000000000135,1.0
4480.0,105.0,1.37,-8.27,0.0,0.0,1.0
4480.0,106.0,2.49,-8.47,0.010000000000000231,0.2699999999999996,1.0
4480.0,107.0,3.23,-8.45,-0.020000000000000018,0.26000000000000156,1.0
4490.0,104.0,1.34,-9.2,0.0,0.0,1.0
4490.0,105.0,1.37,-8.27,0.0,0.0,1.0
4490.0,106.0,2.51,-8.26,0.019999999999999574,0.21000000000000085,1.0
4490.0,107.0,3.22,-8.29,-0.009999999999999787,0.16000000000000014,1.0
4490.0,108.0,3.79,-3.58,,,
4500.0,104.0,1.34,-9.2,0.0,0.0,1.0
4500.0,105.0,1.37,-8.27,0.0,0.0,1.0
4500.0,106.0,2.46,-8.03,-0.04999999999999982,0.23000000000000043,1.0
4500.0,107.0,3.09,-7.98,-0.13000000000000034,0.3099999999999987,1.0
4500.0,108.0,3.79,-4.26,0.0,-0.6799999999999997,1.0
4510.0,104.0,1.34,-9.22,0.0,-0.02000000000000135,1.0
4510.0,105.0,1.37,-8.27,0.0,0.0,1.0
4510.0,106.0,2.35,-7.78,-0.10999999999999988,0.2499999999999991,1.0
4510.0,107.0,3.13,-7.79,0.040000000000000036,0.1900000000000004,1.0
4510.0,108.0,3.83,-4.98,0.040000000000000036,-0.7200000000000006,1.0
4510.0,109.0,2.8,2.27,,,
4520.0,104.0,1.34,-9.22,0.0,0.0,1.0
4520.0,105.0,1.37,-8.27,0.0,0.0,1.0
4520.0,106.0,2.3,-7.57,-0.050000000000000266,0.20999999999999996,1.0
4520.0,107.0,3.12,-7.59,-0.009999999999999787,0.20000000000000018,1.0
4520.0,108.0,3.8,-5.78,-0.03000000000000025,-0.7999999999999998,1.0
4520.0,109.0,2.9,1.78,0.10000000000000009,-0.49,1.0
4530.0,104.0,1.34,-9.22,0.0,0.0,1.0
4530.0,105.0,1.37,-8.27,0.0,0.0,1.0
4530.0,106.0,2.29,-7.32,-0.009999999999999787,0.25,1.0
4530.0,107.0,3.01,-7.33,-0.11000000000000032,0.2599999999999998,1.0
4530.0,108.0,3.86,-6.44,0.06000000000000005,-0.6600000000000001,1.0
4530.0,109.0,3.02,1.31,0.1200000000000001,-0.47,1.0
4540.0,104.0,1.34,-9.22,0.0,0.0,1.0
4540.0,105.0,1.37,-8.27,0.0,0.0,1.0
4540.0,106.0,2.29,-7.11,0.0,0.20999999999999996,1.0
4540.0,107.0,2.96,-7.11,-0.04999999999999982,0.21999999999999975,1.0
4540.0,108.0,3.87,-7.12,0.010000000000000231,-0.6799999999999997,1.0
4540.0,109.0,3.12,0.88,0.10000000000000009,-0.43000000000000005,1.0
4550.0,104.0,1.34,-9.22,0.0,0.0,1.0
4550.0,105.0,1.37,-8.27,0.0,0.0,1.0
4550.0,106.0,2.19,-6.82,-0.10000000000000009,0.29000000000000004,1.0
4550.0,107.0,2.86,-6.81,-0.10000000000000009,0.3000000000000007,1.0
4550.0,109.0,3.27,0.43,0.1499999999999999,-0.45,1.0
4560.0,104.0,1.34,-9.22,0.0,0.0,1.0
4560.0,105.0,1.37,-8.27,0.0,0.0,1.0
4560.0,106.0,2.05,-6.54,-0.14000000000000012,0.28000000000000025,1.0
4560.0,107.0,2.8,-6.56,-0.06000000000000005,0.25,1.0
4560.0,109.0,3.42,0.08,0.1499999999999999,-0.35,1.0
4570.0,104.0,1.34,-9.22,0.0,0.0,1.0
4570.0,105.0,1.37,-8.27,0.0,0.0,1.0
4570.0,106.0,2.1,-6.27,0.050000000000000266,0.27000000000000046,1.0
4570.0,107.0,2.78,-6.34,-0.020000000000000018,0.21999999999999975,1.0
4570.0,109.0,3.53,-0.26,0.10999999999999988,-0.34,1.0
4570.0,110.0,2.56,2.43,,,
4580.0,104.0,1.34,-9.22,0.0,0.0,1.0
4580.0,105.0,1.37,-8.27,0.0,0.0,1.0
4580.0,106.0,2.15,-6.07,0.04999999999999982,0.1999999999999993,1.0
4580.0,107.0,2.81,-6.18,0.03000000000000025,0.16000000000000014,1.0
4580.0,110.0,2.45,1.83,-0.10999999999999988,-0.6000000000000001,1.0
4590.0,104.0,1.34,-9.2,0.0,0.02000000000000135,1.0
4590.0,105.0,1.37,-8.27,0.0,0.0,1.0
4590.0,106.0,2.11,-5.76,-0.040000000000000036,0.3100000000000005,1.0
4590.0,107.0,2.74,-5.89,-0.06999999999999984,0.29000000000000004,1.0
4590.0,110.0,2.51,1.23,0.05999999999999961,-0.6000000000000001,1.0
4600.0,104.0,1.32,-9.2,-0.020000000000000018,0.0,1.0
4600.0,105.0,1.37,-8.27,0.0,0.0,1.0
4600.0,106.0,2.03,-5.49,-0.08000000000000007,0.2699999999999996,1.0
4600.0,107.0,2.68,-5.64,-0.06000000000000005,0.25,1.0
4600.0,110.0,2.54,0.62,0.03000000000000025,-0.61,1.0
4610.0,104.0,1.3,-9.18,-0.020000000000000018,0.019999999999999574,1.0
4610.0,105.0,1.37,-8.27,0.0,0.0,1.0
4610.0,106.0,2.04,-5.28,0.010000000000000231,0.20999999999999996,1.0
4610.0,107.0,2.71,-5.34,0.029999999999999805,0.2999999999999998,1.0
4610.0,110.0,2.56,-0.01,0.020000000000000018,-0.63,1.0
4620.0,104.0,1.29,-9.16,-0.010000000000000009,0.019999999999999574,1.0
4620.0,105.0,1.37,-8.27,0.0,0.0,1.0
4620.0,106.0,2.1,-5.03,0.06000000000000005,0.25,1.0
4620.0,107.0,2.7,-5.13,-0.009999999999999787,0.20999999999999996,1.0
4620.0,110.0,2.66,-0.62,0.10000000000000009,-0.61,1.0
4630.0,104.0,1.27,-9.16,-0.020000000000000018,0.0,1.0
4630.0,105.0,1.37,-8.27,0.0,0.0,1.0
4630.0,106.0,2.12,-4.83,0.020000000000000018,0.20000000000000018,1.0
4630.0,107.0,2.71,-4.91,0.009999999999999787,0.21999999999999975,1.0
4630.0,110.0,2.63,-1.22,-0.03000000000000025,-0.6,1.0
4640.0,104.0,1.21,-9.24,-0.06000000000000005,-0.08000000000000007,1.0
4640.0,105.0,1.37,-8.27,0.0,0.0,1.0
4640.0,106.0,2.03,-4.55,-0.0900000000000003,0.28000000000000025,1.0
4640.0,107.0,2.69,-4.74,-0.020000000000000018,0.16999999999999993,1.0
4640.0,110.0,2.8,-1.86,0.16999999999999993,-0.6400000000000001,1.0
4650.0,104.0,1.14,-9.23,-0.07000000000000006,0.009999999999999787,1.0
4650.0,105.0,1.37,-8.27,0.0,0.0,1.0
4650.0,106.0,1.98,-4.34,-0.04999999999999982,0.20999999999999996,1.0
4650.0,107.0,2.68,-4.5,-0.009999999999999787,0.2400000000000002,1.0
4650.0,110.0,2.87,-2.51,0.07000000000000028,-0.6499999999999997,1.0
4660.0,104.0,1.11,-9.23,-0.029999999999999805,0.0,1.0
4660.0,105.0,1.37,-8.27,0.0,0.0,1.0
4660.0,106.0,2.02,-4.14,0.040000000000000036,0.20000000000000018,1.0
4660.0,107.0,2.65,-4.24,-0.03000000000000025,0.2599999999999998,1.0
4660.0,110.0,3.04,-3.16,0.16999999999999993,-0.6500000000000004,1.0
4670.0,104.0,1.09,-9.23,-0.020000000000000018,0.0,1.0
4670.0,105.0,1.37,-8.27,0.0,0.0,1.0
4670.0,106.0,2.05,-3.98,0.029999999999999805,0.1599999999999997,1.0
4670.0,107.0,2.65,-4.07,0.0,0.16999999999999993,1.0
4670.0,110.0,3.19,-3.83,0.1499999999999999,-0.6699999999999999,1.0
4680.0,104.0,1.13,-9.19,0.039999999999999813,0.040000000000000924,1.0
4680.0,105.0,1.37,-8.27,0.0,0.0,1.0
4680.0,106.0,1.97,-3.74,-0.07999999999999985,0.23999999999999977,1.0
4680.0,107.0,2.58,-3.83,-0.06999999999999984,0.2400000000000002,1.0
4680.0,110.0,3.17,-4.51,-0.020000000000000018,-0.6799999999999997,1.0
4690.0,104.0,1.2,-9.12,0.07000000000000006,0.07000000000000028,1.0
4690.0,105.0,1.37,-8.27,0.0,0.0,1.0
4690.0,106.0,1.85,-3.51,-0.11999999999999988,0.23000000000000043,1.0
4690.0,107.0,2.49,-3.6,-0.08999999999999986,0.22999999999999998,1.0
4690.0,110.0,3.26,-5.19,0.08999999999999986,-0.6800000000000006,1.0
4690.0,112.0,3.72,-8.77,,,
4700.0,104.0,1.36,-9.23,0.16000000000000014,-0.11000000000000121,1.0
4700.0,105.0,1.37,-8.27,0.0,0.0,1.0
4700.0,106.0,1.85,-3.31,0.0,0.19999999999999973,1.0
4700.0,107.0,2.49,-3.4,0.0,0.20000000000000018,1.0
4700.0,110.0,3.08,-5.83,-0.17999999999999972,-0.6399999999999997,1.0
4700.0,112.0,3.71,-8.18,-0.010000000000000231,0.5899999999999999,1.0
4710.0,104.0,1.4,-9.28,0.039999999999999813,-0.049999999999998934,1.0
4710.0,105.0,1.37,-8.27,0.0,0.0,1.0
4710.0,106.0,1.91,-3.08,0.05999999999999983,0.22999999999999998,1.0
4710.0,107.0,2.53,-3.17,0.03999999999999959,0.22999999999999998,1.0
4710.0,110.0,3.03,-6.51,-0.050000000000000266,-0.6799999999999997,1.0
4710.0,112.0,3.72,-7.63,0.010000000000000231,0.5499999999999998,1.0
4720.0,104.0,1.4,-9.36,0.0,-0.08000000000000007,1.0
4720.0,105.0,1.37,-8.27,0.0,0.0,1.0
4720.0,106.0,1.94,-2.92,0.030000000000000027,0.16000000000000014,1.0
4720.0,107.0,2.56,-3.01,0.03000000000000025,0.16000000000000014,1.0
4720.0,110.0,2.83,-7.18,-0.19999999999999973,-0.6699999999999999,1.0
4720.0,112.0,3.73,-7.06,0.009999999999999787,0.5700000000000003,1.0
4730.0,104.0,1.37,-9.31,-0.029999999999999805,0.049999999999998934,1.0
4730.0,105.0,1.37,-8.27,0.0,0.0,1.0
4730.0,106.0,1.89,-2.66,-0.050000000000000044,0.2599999999999998,1.0
4730.0,107.0,2.51,-2.77,-0.050000000000000266,0.23999999999999977,1.0
4730.0,110.0,2.71,-7.87,-0.1200000000000001,-0.6900000000000004,1.0
4730.0,112.0,3.57,-6.41,-0.16000000000000014,0.6499999999999995,1.0
4740.0,104.0,1.37,-9.32,0.0,-0.009999999999999787,1.0
4740.0,105.0,1.37,-8.27,0.0,0.0,1.0
4740.0,106.0,1.83,-2.43,-0.05999999999999983,0.22999999999999998,1.0
4740.0,107.0,2.45,-2.53,-0.05999999999999961,0.2400000000000002,1.0
4740.0,110.0,2.63,-8.54,-0.08000000000000007,-0.669999999999999,1.0
4740.0,112.0,3.44,-5.73,-0.1299999999999999,0.6799999999999997,1.0
4750.0,104.0,1.32,-9.34,-0.050000000000000044,-0.019999999999999574,1.0
4750.0,105.0,1.37,-8.27,0.0,0.0,1.0
4750.0,106.0,1.87,-2.2,0.040000000000000036,0.22999999999999998,1.0
4750.0,107.0,2.47,-2.3,0.020000000000000018,0.22999999999999998,1.0
4750.0,110.0,2.41,-9.17,-0.21999999999999975,-0.6300000000000008,1.0
